0	1
0.009	1
0.01	0
0.359	0
0.36	1
0.3609	1
0.369	0
0.719	0
0.72	1
0.7209	1
0.729	0
1.079	0
1.08	1
1.0809	1
1.089	0
1.439	0
1.44	1
1.4409	1
1.449	0
1.799	0
1.8	1
1.8009	1
1.809	0
2.159	0
2.16	1
2.1609	1
2.169	0
2.519	0
2.52	1
2.5209	1
2.529	0
2.879	0
2.88	1
2.8809	1
2.889	0
3.239	0
3.24	1
3.2409	1
3.249	0
3.599	0
3.6	1
3.6009	1
3.609	0
3.959	0
3.96	1
3.9609	1
3.969	0
4.319	0
4.32	1
4.3209	1
4.329	0
4.679	0
4.68	1
4.6809	1
4.689	0
5.039	0
5.04	1
5.0409	1
5.049	0
5.399	0
5.4	1
5.4009	1
5.409	0
5.759	0
5.76	1
5.7609	1
5.769	0
6.119	0
6.12	1
6.1209	1
6.129	0
6.479	0
6.48	1
6.4809	1
6.489	0
6.839	0
6.84	1
6.8409	1
6.849	0
7.199	0
7.2	1
7.2009	1
7.209	0
7.559	0
7.56	1
7.5609	1
7.569	0
7.919	0
7.92	1
7.9209	1
7.929	0
8.279	0
8.28	1
8.2809	1
8.289	0
8.639	0
8.64	1
8.6409	1
8.649	0
8.999	0
9	1
9.0009	1
9.009	0
9.359	0
9.36	1
9.3609	1
9.369	0
9.719	0
9.72	1
9.7209	1
9.729	0
10.079	0
10.08	1
10.0809	1
10.089	0
10.439	0
10.44	1
10.4409	1
10.449	0
10.799	0
10.8	1
10.8009	1
10.809	0
11.159	0
11.16	1
11.1609	1
11.169	0
11.519	0
11.52	1
11.5209	1
11.529	0
11.879	0
11.88	1
11.8809	1
11.889	0
12.239	0
12.24	1
12.2409	1
12.249	0
12.599	0
12.6	1
12.6009	1
12.609	0
12.959	0
12.96	1
12.9609	1
12.969	0
13.319	0
13.32	1
13.3209	1
13.329	0
13.679	0
13.68	1
13.6809	1
13.689	0
14.039	0
14.04	1
14.0409	1
14.049	0
14.399	0
14.4	1
14.4009	1
14.409	0
14.759	0
14.76	1
14.7609	1
14.769	0
15.119	0
15.12	1
15.1209	1
15.129	0
15.479	0
15.48	1
15.4809	1
15.489	0
15.839	0
15.84	1
15.8409	1
15.849	0
16.199	0
16.2	1
16.2009	1
16.209	0
16.559	0
16.56	1
16.5609	1
16.569	0
16.919	0
16.92	1
16.9209	1
16.929	0
17.279	0
17.28	1
17.2809	1
17.289	0
17.639	0
17.64	1
17.6409	1
17.649	0
17.999	0
18	1
18.0009	1
18.009	0
18.359	0
18.36	1
18.3609	1
18.369	0
18.719	0
18.72	1
18.7209	1
18.729	0
19.079	0
19.08	1
19.0809	1
19.089	0
19.439	0
19.44	1
19.4409	1
19.449	0
19.799	0
19.8	1
19.8009	1
19.809	0
20.159	0
20.16	1
20.1609	1
20.169	0
20.519	0
20.52	1
20.5209	1
20.529	0
20.879	0
20.88	1
20.8809	1
20.889	0
21.239	0
21.24	1
21.2409	1
21.249	0
21.599	0
21.6	1
21.6009	1
21.609	0
21.959	0
21.96	1
21.9609	1
21.969	0
22.319	0
22.32	1
22.3209	1
22.329	0
22.679	0
22.68	1
22.6809	1
22.689	0
23.039	0
23.04	1
23.0409	1
23.049	0
23.399	0
23.4	1
23.4009	1
23.409	0
23.759	0
23.76	1
23.7609	1
23.769	0
24.119	0
24.12	1
24.1209	1
24.129	0
24.479	0
24.48	1
24.4809	1
24.489	0
24.839	0
24.84	1
24.8409	1
24.849	0
25.199	0
25.2	1
25.2009	1
25.209	0
25.559	0
25.56	1
25.5609	1
25.569	0
25.919	0
25.92	1
25.9209	1
25.929	0
26.279	0
26.28	1
26.2809	1
26.289	0
26.639	0
26.64	1
26.6409	1
26.649	0
26.999	0
27	1
27.0009	1
27.009	0
27.359	0
27.36	1
27.3609	1
27.369	0
27.719	0
27.72	1
27.7209	1
27.729	0
28.079	0
28.08	1
28.0809	1
28.089	0
28.439	0
28.44	1
28.4409	1
28.449	0
28.799	0
28.8	1
28.8009	1
28.809	0
29.159	0
29.16	1
29.1609	1
29.169	0
29.519	0
29.52	1
29.5209	1
29.529	0
29.879	0
29.88	1
29.8809	1
29.889	0
30.239	0
30.24	1
30.2409	1
30.249	0
30.599	0
30.6	1
30.6009	1
30.609	0
30.959	0
30.96	1
30.9609	1
30.969	0
31.319	0
31.32	1
31.3209	1
31.329	0
31.679	0
31.68	1
31.6809	1
31.689	0
32.039	0
32.04	1
32.0409	1
32.049	0
32.399	0
32.4	1
32.4009	1
32.409	0
32.759	0
32.76	1
32.7609	1
32.769	0
33.119	0
33.12	1
33.1209	1
33.129	0
33.479	0
33.48	1
33.4809	1
33.489	0
33.839	0
33.84	1
33.8409	1
33.849	0
34.199	0
34.2	1
34.2009	1
34.209	0
34.559	0
34.56	1
34.5609	1
34.569	0
34.919	0
34.92	1
34.9209	1
34.929	0
35.279	0
35.28	1
35.2809	1
35.289	0
35.639	0
35.64	1
35.6409	1
35.649	0
35.999	0
36	1
36.0009	1
36.009	0
36.359	0
36.36	1
36.3609	1
36.369	0
36.719	0
36.72	1
36.7209	1
36.729	0
37.079	0
37.08	1
37.0809	1
37.089	0
37.439	0
37.44	1
37.4409	1
37.449	0
37.799	0
37.8	1
37.8009	1
37.809	0
38.159	0
38.16	1
38.1609	1
38.169	0
38.519	0
38.52	1
38.5209	1
38.529	0
38.879	0
38.88	1
38.8809	1
38.889	0
39.239	0
39.24	1
39.2409	1
39.249	0
39.599	0
39.6	1
39.6009	1
39.609	0
39.959	0
39.96	1
39.9609	1
39.969	0
40.319	0
40.32	1
40.3209	1
40.329	0
40.679	0
40.68	1
40.6809	1
40.689	0
41.039	0
41.04	1
41.0409	1
41.049	0
41.399	0
41.4	1
41.4009	1
41.409	0
41.759	0
41.76	1
41.7609	1
41.769	0
42.119	0
42.12	1
42.1209	1
42.129	0
42.479	0
42.48	1
42.4809	1
42.489	0
42.839	0
42.84	1
42.8409	1
42.849	0
43.199	0
43.2	1
43.2009	1
43.209	0
43.559	0
43.56	1
43.5609	1
43.569	0
43.919	0
43.92	1
43.9209	1
43.929	0
44.279	0
44.28	1
44.2809	1
44.289	0
44.639	0
44.64	1
44.6409	1
44.649	0
44.999	0
45	1
45.0009	1
45.009	0
45.359	0
45.36	1
45.3609	1
45.369	0
45.719	0
45.72	1
45.7209	1
45.729	0
46.079	0
46.08	1
46.0809	1
46.089	0
46.439	0
46.44	1
46.4409	1
46.449	0
46.799	0
46.8	1
46.8009	1
46.809	0
47.159	0
47.16	1
47.1609	1
47.169	0
47.519	0
47.52	1
47.5209	1
47.529	0
47.879	0
47.88	1
47.8809	1
47.889	0
48.239	0
48.24	1
48.2409	1
48.249	0
48.599	0
48.6	1
48.6009	1
48.609	0
48.959	0
48.96	1
48.9609	1
48.969	0
49.319	0
49.32	1
49.3209	1
49.329	0
49.679	0
49.68	1
49.6809	1
49.689	0
50.039	0
